host_id,neighbourhood_group,neighbourhood,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365
156175292,Brooklyn,Bedford-Stuyvesant,Private room,25,1,4,0.19,1,34
51729061,Brooklyn,Bedford-Stuyvesant,Entire home/apt,150,3,17,1.45,1,0
8132596,Manhattan,Upper West Side,Entire home/apt,170,3,34,1.66,1,0
138235784,Queens,Forest Hills,Entire home/apt,70,1,29,1.47,2,225
156042211,Brooklyn,Canarsie,Private room,65,4,8,0.39,4,37
99202586,Staten Island,Randall Manor,Private room,55,2,4,0.2,5,355
156214681,Manhattan,Nolita,Entire home/apt,550,4,87,4.22,1,295
975030,Brooklyn,Bedford-Stuyvesant,Entire home/apt,90,3,36,1.83,1,253
156225107,Queens,Laurelton,Entire home/apt,110,1,45,2.24,1,170
50332029,Manhattan,Harlem,Entire home/apt,95,1,139,6.9,1,41
310296,Brooklyn,Prospect-Lefferts Gardens,Private room,35,1,45,2.42,2,52
155977656,Queens,Forest Hills,Private room,70,1,34,1.67,1,93
156246842,Manhattan,Hell's Kitchen,Private room,150,3,54,2.67,3,24
156249849,Brooklyn,Williamsburg,Entire home/apt,80,2,18,0.88,1,12
39142433,Manhattan,Kips Bay,Entire home/apt,160,1,12,0.59,1,0
3900540,Brooklyn,Brooklyn Heights,Entire home/apt,196,1,39,2.0,1,96
42999896,Brooklyn,Bedford-Stuyvesant,Private room,62,1,8,0.39,1,0
156259857,Brooklyn,Cypress Hills,Private room,36,2,70,3.43,3,326
16255906,Manhattan,Financial District,Private room,143,2,3,0.15,1,0
150687748,Manhattan,Hell's Kitchen,Entire home/apt,120,2,3,1.14,1,0
3424386,Brooklyn,Park Slope,Entire home/apt,129,3,7,0.38,1,12
26804769,Brooklyn,Bushwick,Private room,32,1,3,0.15,1,0
70035028,Queens,Ridgewood,Private room,48,2,39,1.91,1,231
6459610,Manhattan,Murray Hill,Entire home/apt,150,2,61,2.95,1,26
10972769,Manhattan,SoHo,Entire home/apt,250,2,5,0.26,1,0
156332912,Manhattan,Lower East Side,Private room,70,2,1,0.05,1,0
16501606,Brooklyn,Clinton Hill,Private room,100,21,15,0.97,1,89
102599996,Queens,Ridgewood,Private room,40,30,6,0.29,1,0
48053679,Manhattan,Chinatown,Entire home/apt,110,2,34,1.73,1,15
156352453,Manhattan,Upper East Side,Entire home/apt,200,2,41,2.06,1,158
6374043,Manhattan,Chelsea,Entire home/apt,250,2,8,0.41,1,253
112966930,Brooklyn,Williamsburg,Private room,60,2,2,0.1,1,0
3404840,Brooklyn,Crown Heights,Private room,60,2,2,0.1,1,0
136214003,Staten Island,St. George,Entire home/apt,125,1,108,5.41,1,319
15088853,Queens,Ditmars Steinway,Entire home/apt,85,1,82,6.03,1,46
2424168,Brooklyn,Williamsburg,Entire home/apt,140,3,2,0.1,1,0
85370670,Manhattan,Harlem,Private room,67,1,27,1.66,1,160
154239561,Brooklyn,Williamsburg,Private room,75,2,6,0.3,2,307
1196023,Queens,Ridgewood,Entire home/apt,140,3,54,2.82,1,230
134516,Brooklyn,Williamsburg,Entire home/apt,165,3,32,1.63,1,10
118137788,Manhattan,West Village,Private room,100,2,3,0.15,1,0
156436372,Brooklyn,Williamsburg,Entire home/apt,100,30,2,0.15,4,332
79105834,Queens,Long Island City,Private room,55,1,64,3.21,9,285
156436372,Brooklyn,Williamsburg,Entire home/apt,100,30,4,0.2,4,323
25553833,Queens,Astoria,Entire home/apt,108,4,11,0.56,1,0
13917921,Brooklyn,Bushwick,Shared room,42,2,13,0.65,2,365
5887081,Brooklyn,Bedford-Stuyvesant,Entire home/apt,100,7,2,1.5,2,189
5540379,Brooklyn,Bushwick,Entire home/apt,95,2,62,3.08,1,34
7114486,Manhattan,Gramercy,Entire home/apt,140,2,20,0.99,1,29
1880807,Brooklyn,Greenpoint,Entire home/apt,110,6,5,0.24,1,0
154088360,Queens,Long Island City,Entire home/apt,300,4,65,3.27,2,221
156490310,Brooklyn,East New York,Entire home/apt,70,1,56,4.41,1,64
150835318,Queens,Flushing,Private room,85,1,12,0.74,1,171
156535560,Brooklyn,Flatbush,Entire home/apt,55,2,70,3.64,1,5
41123114,Manhattan,Theater District,Private room,949,2,7,0.36,1,8
1825159,Queens,Long Island City,Entire home/apt,125,3,54,2.9,1,83
104450469,Manhattan,SoHo,Private room,80,3,2,0.11,2,0
156571787,Manhattan,Midtown,Entire home/apt,300,2,1,0.05,1,0
110553561,Manhattan,Washington Heights,Entire home/apt,99,2,12,0.61,1,0
139879568,Queens,Long Island City,Private room,71,1,63,3.19,6,360
156585195,Brooklyn,Bergen Beach,Entire home/apt,95,2,41,2.04,2,4
156587568,Queens,Astoria,Entire home/apt,123,1,56,2.73,1,126
133004690,Brooklyn,Bedford-Stuyvesant,Entire home/apt,80,2,70,3.52,2,248
16514175,Queens,Jackson Heights,Entire home/apt,95,2,46,2.29,5,168
156600754,Bronx,Longwood,Entire home/apt,110,2,19,0.97,1,0
37149695,Brooklyn,Bedford-Stuyvesant,Entire home/apt,100,3,1,0.05,1,0
42421006,Manhattan,Washington Heights,Private room,75,1,3,0.45,2,56
88001494,Brooklyn,Crown Heights,Private room,150,2,16,0.87,3,66
69054780,Brooklyn,Fort Hamilton,Private room,55,7,3,0.15,1,0
4446647,Brooklyn,Flatbush,Entire home/apt,120,5,1,0.05,1,0
156676400,Manhattan,Greenwich Village,Entire home/apt,165,3,14,0.69,1,0
1745206,Brooklyn,Crown Heights,Entire home/apt,150,2,10,0.53,1,0
48183551,Queens,Elmhurst,Private room,58,6,50,2.56,5,257
605589,Brooklyn,Williamsburg,Entire home/apt,150,10,1,0.73,1,160
49496312,Brooklyn,Park Slope,Private room,60,3,22,1.09,1,6
4939914,Brooklyn,Williamsburg,Entire home/apt,250,30,3,0.15,1,0
6420489,Manhattan,Upper West Side,Entire home/apt,315,4,16,0.84,1,7
1913749,Brooklyn,Williamsburg,Entire home/apt,125,4,11,0.55,1,11
156684502,Queens,Springfield Gardens,Private room,80,1,403,19.75,3,26
104812805,Staten Island,Arrochar,Private room,32,4,26,1.33,8,315
91747804,Manhattan,Harlem,Private room,80,3,33,1.64,1,39
45466335,Manhattan,Harlem,Private room,69,1,67,3.47,2,28
70844761,Manhattan,Nolita,Entire home/apt,200,5,7,0.36,1,1
156699963,Manhattan,Upper West Side,Entire home/apt,350,1,11,0.54,1,80
48087870,Manhattan,Upper West Side,Private room,150,2,27,1.33,1,63
83585937,Brooklyn,Crown Heights,Private room,50,2,35,1.8,2,174
13400096,Brooklyn,Crown Heights,Private room,48,45,3,0.15,3,0
156758470,Manhattan,Murray Hill,Shared room,150,3,17,1.17,1,14
132619769,Manhattan,Hell's Kitchen,Entire home/apt,230,2,21,1.09,1,120
2212344,Brooklyn,Williamsburg,Private room,90,4,11,0.55,3,117
3949502,Manhattan,East Village,Private room,75,14,13,0.65,1,27
143696286,Brooklyn,Cypress Hills,Private room,89,1,23,1.14,1,74
15145474,Queens,Ozone Park,Entire home/apt,150,4,38,2.66,4,51
155818580,Queens,Ditmars Steinway,Private room,65,2,71,3.46,1,60
5754627,Brooklyn,Crown Heights,Private room,94,1,9,0.46,1,0
6441887,Brooklyn,Bedford-Stuyvesant,Entire home/apt,95,7,1,0.05,2,0
3532263,Brooklyn,Bushwick,Entire home/apt,159,2,44,2.15,4,352
2179149,Brooklyn,Bedford-Stuyvesant,Entire home/apt,150,4,3,0.16,1,0
3532263,Brooklyn,Bushwick,Entire home/apt,159,2,51,2.49,4,357
143405573,Manhattan,Washington Heights,Private room,80,2,1,0.05,1,0
10457196,Manhattan,Little Italy,Entire home/apt,190,31,1,0.07,11,61
39362787,Brooklyn,Cobble Hill,Private room,59,7,33,1.67,1,0
10457196,Manhattan,Little Italy,Entire home/apt,190,30,4,0.22,11,328
73856823,Brooklyn,Bedford-Stuyvesant,Entire home/apt,200,3,4,0.34,1,0
153410151,Queens,Astoria,Private room,69,1,129,6.29,1,349
30284592,Brooklyn,Williamsburg,Private room,70,1,1,0.05,1,0
42133913,Manhattan,Greenwich Village,Entire home/apt,170,3,8,0.41,1,0
61391963,Manhattan,Hell's Kitchen,Entire home/apt,133,30,2,0.11,91,4
85431106,Brooklyn,Williamsburg,Private room,60,1,21,1.46,1,0
134946389,Brooklyn,Bedford-Stuyvesant,Private room,50,2,15,0.75,5,4
6271042,Queens,Richmond Hill,Entire home/apt,90,2,54,2.69,1,283
4058709,Brooklyn,Park Slope,Entire home/apt,235,5,41,2.22,2,219
1772076,Manhattan,Upper East Side,Shared room,59,1,7,0.34,1,0
46723798,Brooklyn,Greenpoint,Entire home/apt,100,2,13,0.66,1,1
131476075,Brooklyn,Bushwick,Private room,51,1,19,0.94,8,175
156843123,Queens,Flushing,Private room,65,2,4,0.28,1,364
536745,Brooklyn,Williamsburg,Private room,95,3,6,0.3,3,0
152089883,Queens,Ozone Park,Private room,50,7,1,0.05,1,363
156246842,Manhattan,Hell's Kitchen,Shared room,68,3,9,0.45,3,0
3075854,Brooklyn,Sunset Park,Private room,35,3,3,0.16,1,0
67974923,Manhattan,Inwood,Entire home/apt,110,4,15,0.77,1,19
8628781,Brooklyn,Williamsburg,Private room,70,1,1,0.07,1,0
84491220,Brooklyn,Flatbush,Private room,65,2,13,0.66,1,310
32230738,Manhattan,Upper West Side,Entire home/apt,145,3,75,3.73,1,110
154965091,Manhattan,Hell's Kitchen,Private room,125,2,61,3.02,4,95
141933,Brooklyn,Park Slope,Entire home/apt,250,1,48,2.38,1,2
156921633,Manhattan,Kips Bay,Entire home/apt,275,2,93,4.61,1,66
88780960,Brooklyn,Bedford-Stuyvesant,Private room,31,7,1,0.05,1,0
154965091,Manhattan,Hell's Kitchen,Private room,125,2,48,2.36,4,74
9956828,Queens,Astoria,Private room,55,3,2,0.1,1,0
1406432,Brooklyn,Prospect Heights,Private room,75,3,38,1.88,2,66
156948703,Queens,East Elmhurst,Private room,65,1,191,9.41,6,336
152532170,Brooklyn,Canarsie,Entire home/apt,84,2,91,4.51,1,224
17947250,Manhattan,East Harlem,Private room,90,1,20,1.0,2,0
36293942,Brooklyn,South Slope,Entire home/apt,150,2,2,0.1,1,0
37750296,Manhattan,East Harlem,Entire home/apt,185,1,81,3.98,1,65
1414616,Brooklyn,Bedford-Stuyvesant,Private room,47,5,10,0.49,1,0
42783238,Manhattan,East Harlem,Private room,85,1,92,4.52,2,0
156994927,Queens,Astoria,Private room,60,1,2,0.12,1,0
113805886,Manhattan,Upper East Side,Entire home/apt,200,31,2,0.29,33,325
113805886,Manhattan,Upper East Side,Entire home/apt,160,31,2,0.19,33,324
134946389,Brooklyn,Bedford-Stuyvesant,Private room,50,2,12,0.61,5,10
37880566,Brooklyn,Williamsburg,Entire home/apt,107,4,17,0.85,1,9
114811999,Brooklyn,Bedford-Stuyvesant,Entire home/apt,150,2,21,1.38,1,48
3309100,Brooklyn,Williamsburg,Private room,65,2,71,3.65,1,249
80227295,Brooklyn,Gowanus,Private room,40,7,1,0.05,1,0
54966810,Brooklyn,Bushwick,Private room,52,1,2,0.1,1,0
102758330,Brooklyn,Williamsburg,Entire home/apt,358,3,57,2.89,1,182
69205338,Brooklyn,Williamsburg,Entire home/apt,219,2,64,3.48,1,257
157038767,Manhattan,East Harlem,Private room,130,4,31,1.63,1,8
157040162,Queens,Flushing,Private room,48,1,37,2.19,1,39
156948703,Queens,East Elmhurst,Private room,60,1,257,12.54,6,351
156436372,Brooklyn,Williamsburg,Entire home/apt,100,30,6,0.31,4,233
19536596,Brooklyn,Cypress Hills,Private room,48,1,114,5.65,5,235
40991179,Brooklyn,Williamsburg,Private room,125,3,1,0.05,2,2
65824474,Manhattan,Upper West Side,Entire home/apt,118,1,2,0.1,1,0
7138636,Manhattan,Upper West Side,Entire home/apt,116,3,15,0.77,1,0
45835291,Manhattan,Harlem,Private room,55,11,124,6.1,6,95
157067019,Queens,Flushing,Private room,55,1,34,1.73,3,78
157067019,Queens,Flushing,Private room,85,1,5,0.27,3,85
2326551,Manhattan,East Village,Private room,80,1,10,0.52,2,97
130797315,Queens,Richmond Hill,Entire home/apt,40,2,30,1.47,1,44
138154835,Bronx,Edenwald,Entire home/apt,75,3,50,3.02,1,148
46363732,Brooklyn,Williamsburg,Private room,69,2,5,0.25,1,0
4726371,Brooklyn,Gowanus,Private room,70,1,59,3.01,2,29
6690551,Manhattan,Washington Heights,Private room,35,4,67,3.61,1,2
22296461,Manhattan,Harlem,Private room,50,1,8,0.4,1,0
15616046,Brooklyn,Prospect Heights,Entire home/apt,100,5,1,0.05,1,0
81908583,Manhattan,Harlem,Entire home/apt,80,1,89,4.44,1,47
142625186,Brooklyn,Bushwick,Private room,75,1,44,2.16,2,0
19536596,Brooklyn,Bedford-Stuyvesant,Private room,48,1,106,5.26,5,243
153836844,Queens,Astoria,Private room,40,1,134,6.64,1,343
26529889,Manhattan,Midtown,Entire home/apt,379,4,63,3.17,1,238
119848398,Bronx,Parkchester,Private room,50,2,10,0.79,2,283
39255079,Brooklyn,Prospect Heights,Private room,62,1,55,2.76,1,63
67396790,Bronx,Mott Haven,Private room,54,1,9,0.46,1,0
157218948,Queens,Ozone Park,Private room,75,3,1,0.2,1,83
118130596,Brooklyn,Crown Heights,Entire home/apt,66,2,18,0.9,1,44
129627879,Brooklyn,Bushwick,Private room,44,2,1,0.05,1,0
2023993,Brooklyn,Bushwick,Private room,65,1,35,1.8,1,52
28478382,Brooklyn,Bedford-Stuyvesant,Private room,70,3,12,0.61,1,189
157275347,Queens,Jamaica,Entire home/apt,128,1,141,7.24,1,164
9450412,Brooklyn,Crown Heights,Entire home/apt,128,2,8,0.4,1,0
5120169,Brooklyn,Bedford-Stuyvesant,Private room,50,2,2,0.1,2,0
157284647,Manhattan,East Harlem,Entire home/apt,150,4,92,4.62,1,0
129201757,Brooklyn,Williamsburg,Private room,75,3,1,0.05,1,0
4669488,Brooklyn,Bushwick,Private room,60,3,1,0.05,2,0
35703699,Manhattan,East Village,Private room,80,2,1,0.05,1,0
157295347,Queens,Woodside,Private room,40,1,22,1.12,3,332
157296660,Manhattan,Harlem,Private room,60,15,18,0.89,1,0
6022622,Queens,Sunnyside,Entire home/apt,125,2,2,0.11,1,0
444603,Manhattan,Kips Bay,Private room,75,3,2,0.1,1,0
90658585,Staten Island,Tompkinsville,Private room,30,3,13,0.7,3,176
89013063,Manhattan,Upper West Side,Entire home/apt,199,5,12,1.35,1,12
70915198,Brooklyn,Bay Ridge,Private room,100,1,3,0.21,1,179
2670192,Manhattan,East Village,Entire home/apt,385,4,1,0.05,1,89
38098992,Manhattan,Inwood,Private room,47,2,3,0.23,2,0
24035151,Brooklyn,Crown Heights,Entire home/apt,70,3,3,0.15,1,0
119669058,Brooklyn,Bedford-Stuyvesant,Entire home/apt,265,4,22,1.49,34,309
122374980,Manhattan,Upper West Side,Shared room,60,1,73,3.65,4,88
122374980,Manhattan,Upper West Side,Shared room,60,1,67,3.31,4,81
39528519,Manhattan,Lower East Side,Shared room,33,100,2,0.11,28,201
259240,Brooklyn,Williamsburg,Entire home/apt,219,3,2,0.11,1,0
5132258,Manhattan,Harlem,Private room,80,2,33,1.74,2,65
56184689,Queens,Astoria,Entire home/apt,150,3,3,0.16,2,0
12838834,Manhattan,Lower East Side,Private room,80,5,5,0.26,2,0
109146538,Queens,Jackson Heights,Private room,60,1,46,2.29,1,30
6336630,Brooklyn,Williamsburg,Entire home/apt,125,2,3,0.16,1,0
11975404,Brooklyn,Bushwick,Private room,72,3,1,0.05,2,0
157401742,Brooklyn,Bedford-Stuyvesant,Private room,64,2,30,1.62,1,94
2107234,Brooklyn,Windsor Terrace,Entire home/apt,149,2,17,0.86,1,1
104401765,Queens,Flushing,Entire home/apt,99,2,42,2.56,1,5
155938307,Manhattan,Harlem,Entire home/apt,225,2,55,3.5,1,133
155403600,Manhattan,Harlem,Entire home/apt,265,2,76,4.07,1,147
70412965,Manhattan,Hell's Kitchen,Entire home/apt,200,2,9,2.7,1,140
7247765,Manhattan,Morningside Heights,Entire home/apt,80,12,1,0.05,1,0
1679545,Manhattan,Harlem,Entire home/apt,111,7,5,0.28,1,8
21099366,Brooklyn,Williamsburg,Entire home/apt,150,4,5,0.25,1,0
12062317,Manhattan,Washington Heights,Private room,55,1,108,5.34,1,13
49735439,Brooklyn,Bushwick,Private room,85,3,2,0.1,2,0
32203986,Manhattan,Lower East Side,Entire home/apt,400,3,8,1.1,1,91
157406894,Brooklyn,Bushwick,Private room,60,8,7,0.36,1,8
93487618,Brooklyn,Dyker Heights,Entire home/apt,90,1,50,2.48,2,287
32528909,Brooklyn,Williamsburg,Entire home/apt,220,2,14,0.76,1,0
157430725,Brooklyn,Bushwick,Entire home/apt,120,1,94,5.03,3,240
14538085,Manhattan,Upper East Side,Private room,64,2,7,0.35,1,0
13077909,Brooklyn,Bushwick,Private room,40,3,1,0.05,1,0
157446306,Brooklyn,Canarsie,Private room,70,2,37,2.19,1,67
130201799,Manhattan,SoHo,Private room,169,3,31,1.54,1,69
157481445,Manhattan,Washington Heights,Private room,75,2,78,3.9,1,230
151454628,Manhattan,Washington Heights,Entire home/apt,139,2,85,4.21,1,125
34614054,Brooklyn,Greenpoint,Shared room,38,1,32,1.6,5,346
48183551,Queens,Elmhurst,Private room,58,6,38,1.96,5,288
4201991,Brooklyn,Williamsburg,Private room,43,1,36,1.97,1,0
3357991,Brooklyn,Bedford-Stuyvesant,Private room,60,1,7,0.36,1,0
26738513,Brooklyn,Bushwick,Private room,32,3,25,1.62,3,90
155789674,Queens,Ditmars Steinway,Private room,55,15,3,0.15,1,55
34161028,Brooklyn,Vinegar Hill,Private room,100,3,2,0.11,3,96
6619124,Brooklyn,Williamsburg,Entire home/apt,99,4,5,0.25,1,0
157525611,Manhattan,Harlem,Private room,50,1,3,0.15,1,0
68267774,Queens,Astoria,Private room,47,30,1,0.05,1,90
156948703,Queens,East Elmhurst,Private room,55,1,208,10.28,6,352
20067071,Manhattan,Upper East Side,Entire home/apt,190,2,1,0.06,1,9
6995644,Brooklyn,Williamsburg,Private room,50,4,3,0.16,1,0
157558461,Brooklyn,Bedford-Stuyvesant,Private room,80,3,5,0.27,3,65
2347173,Manhattan,Upper East Side,Entire home/apt,150,6,17,1.13,1,0
77904836,Brooklyn,Bushwick,Entire home/apt,500,5,1,0.05,1,0
4431637,Manhattan,Upper West Side,Entire home/apt,225,6,4,0.22,1,177
138546022,Brooklyn,Crown Heights,Private room,41,1,1,0.05,2,0
115589496,Manhattan,Hell's Kitchen,Entire home/apt,140,2,26,1.41,1,0
48492315,Brooklyn,Bedford-Stuyvesant,Entire home/apt,85,3,3,0.15,1,0
38530455,Manhattan,Hell's Kitchen,Private room,105,1,135,6.78,1,68
119313407,Brooklyn,Brownsville,Entire home/apt,115,1,2,0.1,1,0
55021,Brooklyn,Fort Greene,Entire home/apt,120,20,3,0.16,1,58
18844442,Manhattan,Upper East Side,Private room,100,2,16,0.8,1,0
862657,Manhattan,Midtown,Entire home/apt,250,2,11,0.57,1,22
146345538,Brooklyn,Bushwick,Shared room,28,30,5,0.25,5,281
26379887,Brooklyn,Greenpoint,Private room,150,2,4,0.2,1,0
146345538,Brooklyn,Bushwick,Shared room,30,30,5,0.25,5,365
10994664,Brooklyn,Bushwick,Shared room,30,30,2,0.11,8,325
22675680,Queens,Forest Hills,Shared room,60,1,68,3.62,1,125
157653177,Manhattan,Harlem,Entire home/apt,75,7,12,0.63,1,3
476260,Brooklyn,Williamsburg,Private room,50,2,1,0.05,1,0
5342802,Brooklyn,Bedford-Stuyvesant,Private room,50,10,6,0.33,2,5
9678658,Brooklyn,Park Slope,Entire home/apt,160,4,7,0.36,1,0
128009952,Manhattan,Upper East Side,Entire home/apt,125,5,1,0.05,1,0
152639417,Manhattan,Chinatown,Entire home/apt,250,4,32,1.71,1,188
124409689,Brooklyn,Bedford-Stuyvesant,Entire home/apt,110,4,38,1.91,1,309
89337192,Brooklyn,Williamsburg,Private room,95,3,43,2.54,1,59
156668591,Brooklyn,Cobble Hill,Entire home/apt,160,3,11,0.59,1,14
75248463,Brooklyn,East Flatbush,Private room,118,2,2,0.11,4,45
157701235,Brooklyn,Bushwick,Private room,70,1,93,4.67,3,17
157701601,Brooklyn,Williamsburg,Entire home/apt,125,4,2,0.11,1,0
107417162,Brooklyn,Columbia St,Entire home/apt,130,3,6,0.3,1,106
9020694,Manhattan,Financial District,Private room,80,30,1,0.32,1,339
157075387,Manhattan,Hell's Kitchen,Entire home/apt,248,2,19,0.96,1,0
11056171,Brooklyn,Bushwick,Private room,48,4,6,0.32,1,6
8471197,Brooklyn,Williamsburg,Entire home/apt,175,3,28,1.43,1,0
28369674,Brooklyn,Williamsburg,Private room,67,3,33,1.66,2,127
156672333,Brooklyn,Bay Ridge,Private room,80,3,1,0.05,1,363
3281798,Manhattan,East Village,Entire home/apt,180,3,8,0.42,1,10
4434595,Brooklyn,Bedford-Stuyvesant,Entire home/apt,98,3,12,0.62,1,0
151777787,Brooklyn,Brownsville,Private room,40,1,6,0.3,2,0
26135855,Manhattan,Murray Hill,Entire home/apt,200,1,46,2.36,1,0
152959594,Brooklyn,DUMBO,Entire home/apt,125,2,1,0.05,1,0
55308025,Brooklyn,Downtown Brooklyn,Entire home/apt,90,3,7,0.37,1,0
876116,Brooklyn,Bedford-Stuyvesant,Entire home/apt,100,4,5,0.25,1,0
5761098,Manhattan,Chelsea,Entire home/apt,485,3,2,0.32,1,1
28290772,Queens,Astoria,Private room,43,2,42,2.09,2,340
157183215,Manhattan,Kips Bay,Entire home/apt,175,2,1,0.05,1,3
1743381,Manhattan,East Harlem,Entire home/apt,108,7,3,0.16,1,20
12327841,Brooklyn,Bedford-Stuyvesant,Entire home/apt,80,5,4,0.21,1,0
39472888,Brooklyn,Williamsburg,Private room,100,5,41,2.11,1,125
42141935,Manhattan,East Harlem,Entire home/apt,89,1,2,0.11,1,0
122942281,Brooklyn,Brownsville,Entire home/apt,95,7,28,1.51,1,19
4934112,Brooklyn,Crown Heights,Private room,46,1,49,2.51,1,81
15105524,Brooklyn,Williamsburg,Entire home/apt,200,3,2,0.11,1,15
78942575,Brooklyn,Brooklyn Heights,Private room,120,1,4,0.2,2,0
647100,Manhattan,Greenwich Village,Private room,130,3,11,0.55,1,0
157846554,Manhattan,Hell's Kitchen,Entire home/apt,225,5,8,0.4,1,0
81928702,Manhattan,Harlem,Entire home/apt,125,3,23,1.18,1,166
144017474,Brooklyn,Greenpoint,Entire home/apt,55,1,5,0.29,2,0
9655028,Brooklyn,Bedford-Stuyvesant,Entire home/apt,175,7,1,0.05,1,0
74517682,Brooklyn,Williamsburg,Private room,75,3,1,0.05,1,0
3282906,Brooklyn,Williamsburg,Private room,80,1,5,0.25,1,17
857599,Manhattan,Tribeca,Entire home/apt,320,3,1,0.09,1,93
21248,Brooklyn,Sunset Park,Entire home/apt,300,2,1,0.05,1,0
66386802,Brooklyn,Bensonhurst,Private room,78,1,21,1.52,1,30
14991456,Manhattan,Morningside Heights,Entire home/apt,100,2,11,0.57,1,0
18037444,Brooklyn,Park Slope,Entire home/apt,213,5,1,0.05,1,0
81460578,Manhattan,East Village,Private room,141,5,5,0.25,1,0
24916010,Queens,Astoria,Entire home/apt,100,3,1,0.12,1,0
801975,Brooklyn,Crown Heights,Entire home/apt,175,3,38,1.93,2,357
14603774,Manhattan,East Village,Entire home/apt,225,1,1,0.05,1,0
8652278,Brooklyn,Greenpoint,Entire home/apt,87,4,1,0.05,1,0
42237462,Manhattan,Harlem,Entire home/apt,78,6,4,0.2,1,0
10974696,Manhattan,West Village,Entire home/apt,199,3,16,0.81,1,3
144893680,Brooklyn,Flatbush,Entire home/apt,125,3,40,2.02,1,0
20810101,Brooklyn,Bedford-Stuyvesant,Private room,100,1,8,2.07,2,23
156505456,Brooklyn,East New York,Private room,37,3,15,0.81,13,90
157067019,Queens,Flushing,Private room,78,1,17,0.87,3,82
32798079,Manhattan,Harlem,Private room,98,2,94,4.65,1,117
157967816,Brooklyn,Greenpoint,Private room,70,1,82,4.12,3,43
631374,Brooklyn,Clinton Hill,Private room,188,7,1,0.05,1,83
16956704,Brooklyn,Bushwick,Private room,75,1,2,0.11,1,0
18743582,Brooklyn,Williamsburg,Private room,60,2,21,1.06,1,0
1264407,Manhattan,East Harlem,Private room,63,3,2,0.1,1,0
209073,Manhattan,Hell's Kitchen,Entire home/apt,175,7,1,0.1,1,147
69852641,Manhattan,Hell's Kitchen,Entire home/apt,2200,2,6,0.35,3,217
28831479,Brooklyn,Williamsburg,Private room,95,2,4,0.36,2,28
96346005,Manhattan,Upper West Side,Private room,135,3,69,3.47,3,70
96346005,Manhattan,Upper West Side,Private room,126,3,77,3.98,3,45
839657,Queens,Sunnyside,Private room,70,2,35,1.8,1,306
145021,Brooklyn,Williamsburg,Entire home/apt,150,2,6,0.42,1,13
754952,Manhattan,Upper West Side,Entire home/apt,395,3,1,0.05,1,0
145552870,Manhattan,Upper East Side,Entire home/apt,165,3,2,0.1,1,0
536745,Brooklyn,Williamsburg,Private room,69,2,9,0.46,3,0
